,Unnamed: 0,id,name,state,city,latitude,longitude,license_type,address,rating,reviews_count,zip_code,web_url,retailer_services,phone,adult_use_cultivation,adult_use_nonstorefront,adult_use_retail,distributor,medical_cultivation,medical_nonstorefront,medical_retail,microbusiness
1361,1361,39483,Cloud 9 Collective - Santa Maria,CA,Santa Maria,34.901529,-120.42769399999999,medical,,4.0,115,93455,https://weedmaps.com/deliveries/cloud-9-collective-santa-maria,delivery,805-621-9539,,,,,,,,
1362,1362,9612,805 Central Coast Caregivers - 5 Cities,CA,Oceano,35.121977,-120.629719,medical,,4.0,26,93445,https://weedmaps.com/deliveries/805-central-coast-caregivers-806-806,delivery,805-467-5386,,,,,,,,
1363,1363,27971,Green Door,CA,Lompoc,34.60465,-120.406825,medical,,5.0,165,93436,https://weedmaps.com/deliveries/green-door,delivery,(805) 315-3772,,,,,,,,
1364,1364,7933,Valleys Finest,CA,Arroyo Grande,35.119459,-120.57611100000001,medical,,4.0,114,93444,https://weedmaps.com/deliveries/valleys-finest-2,delivery,805-305-5575,,,,,,,,
1365,1365,12914,Diamond Cannabis Direct,CA,Guadalupe,34.96239,-120.57644099999999,medical,,4.0,34,93434,https://weedmaps.com/deliveries/diamond-cannabis-direct-2,delivery,(805) 888-7000,,,,,,,,
1366,1366,19476,Santa Maria's Finest 805,CA,5 Cities,35.126884000000004,-120.608721,medical,,4.0,44,93449,https://weedmaps.com/deliveries/santa-maria-s-finest-805-2,delivery,805-268-8250,,,,,,,,
1367,1367,44739,Valleys Finest,CA,Santa Maria,34.952895,-120.40911799999999,medical,,4.0,11,93454,https://weedmaps.com/deliveries/valleys-finest-3,delivery, 805-305-5575,,,,,,,,
1368,1368,35458,My G Delivery,CA,Lompoc,34.640194,-120.45783300000001,medical,,4.0,51,93436,https://weedmaps.com/deliveries/my-g,delivery,(805)588-3771,,,,,,,15087,
1370,1370,793,Central Coast ORGANIX,California,Santa Maria,35.05526,-120.501195,medical,,4.0,285,93454,https://weedmaps.com/deliveries/central-coast-organix-san-luis-obispo-5-citys-atascadero-orcutt-morro-bay,delivery,(805) 305-5718,,,,,,,,
1372,1372,15602,Lifted View Co-Op,Ca,Lompoc,34.660835,-120.45794099999999,medical,,4.0,64,93436,https://weedmaps.com/deliveries/lifted-view-co-op,delivery,8053157860 or 8053157680,,,,,,,,
1374,1374,39551,Cloud 9 Collective - Grover Beach,CA,Grover Beach,35.114197,-120.614575,medical,,4.0,42,93433,https://weedmaps.com/deliveries/cloud-9-collective-grover-beach,delivery,805-621-9539,,,,,,,,
1375,1375,33000,Green Heaven - Lompoc,CA,Lompoc,34.646958000000005,-120.448931,medical,,4.0,20,93436,https://weedmaps.com/deliveries/green-heaven-lompoc,delivery,805-868-4865,,,,,,,,
1376,1376,24848,805 House of Kush,CA,Santa Maria,34.953604,-120.453703,medical,,4.0,31,93454,https://weedmaps.com/deliveries/805-house-of-kush,delivery,805-245-1813,,,,,,,,
1377,1377,8316,Go Green Care - Santa Maria,CA,Santa Maria,34.967801,-120.444612,medical,,4.0,20,93458,https://weedmaps.com/deliveries/go-green-care-2-2,delivery,877-420-3678,,,,,,,,
1378,1378,41674,Garden State Nectar,CA,Pismo Beach,35.121001,-120.60910600000001,medical,,5.0,4,93449,https://weedmaps.com/deliveries/garden-state-nectar-3,delivery,8055383511,,,,,,,,
1379,1379,35065,Canna Express,CA,Santa Maria,34.920939000000004,-120.45385300000001,medical,,4.0,8,93458,https://weedmaps.com/deliveries/canna-express-4,delivery,805-305-7545,,,,,,,,
1380,1380,35063,Canna Express,CA,Grover Beach,35.106582,-120.60956000000002,medical,,4.0,12,93433,https://weedmaps.com/deliveries/canna-express-3,delivery,805-305-7545,,,,,,,,
1381,1381,44907,The Higher Collection,California,Lompoc,34.640591,-120.449063,hybrid,,5.0,3,93436,https://weedmaps.com/deliveries/the-higher-collection-13,delivery,(805) 316-5156,,C9180000093 ,,,,C9180000093 ,,
1383,1383,44900,The Higher Collection,California,Grover Beach,35.120727,-120.60061499999999,hybrid,,5.0,1,90189,https://weedmaps.com/deliveries/the-higher-collection-8,delivery, (805) 623-0689,,C9180000093 ,,,,C9180000093 ,,
1388,1388,39085,P.A.P.A.'S Dispensary,OR,Cave Junction,42.148947,-123.65352299999999,recreational,214 N. Redwood HWY Suite E.,4.0,6,97523,https://weedmaps.com/dispensaries/providing-all-patients-access-papa-s,storefront,541-592-4367,,,,,,,,
1389,1389,50959,Stateline Cannabis,OR,Brookings,41.999606,-124.207595,recreational,14377 Hwy 101 S.,4.0,26,97415,https://weedmaps.com/dispensaries/stateline-cannabis,storefront,541-254-9444,,,,,,,,
1391,1391,51343,Bud Bros. - Cave Junction,OR,Cave Junction,42.148947,-123.653254,recreational,335 S Redwood HWY,5.0,6,97523,https://weedmaps.com/dispensaries/bud-bros-cave-junction,storefront,541-592-3500,,,,,,,,
1392,1392,21899,D's Kana Bus,Ca,Taft,35.140706,-119.45144099999999,medical,,4.0,14,93268,https://weedmaps.com/deliveries/d-s-canna-bus,delivery,661-623-2827,,,,,,,,
1394,1394,16677,Pals Collective #2 Ridgecrest,CA,Ridgecrest,35.622642,-117.67000300000001,medical,,4.0,177,93555,https://weedmaps.com/deliveries/pals-collective-3,delivery,760-264-5053,,,,,,,,
1395,1395,21457,County Line Organics,CA,Ridgecrest,35.650495,-117.69794399999999,medical,1353 West Inyokern Road Suite I,4.0,224,93555,https://weedmaps.com/dispensaries/county-line-organics,storefront,760-499-4472,,,,,,,,
1399,1399,59515,Weed Mart,CA,Chula Vista,32.592897,-117.057702,medical,3519 Main st Suite 403 Suite 402,3.0,78,91911,https://weedmaps.com/dispensaries/weed-mart,storefront,(619)451-9013,,,,,,,,
1400,1400,13060,Hello Cannabis,CA,La Mesa,32.757886,-117.079347,medical,,4.0,1180,92020,https://weedmaps.com/deliveries/a-1-deliveries-2,delivery,619-493-6074,,,,,,,,
1401,1401,16419,Hello Cannabis,CA,Chula Vista,32.673057,-117.082599,medical,,4.0,620,91910,https://weedmaps.com/deliveries/luckys-health-group-delivery-4,delivery,619-486-7420,,,,,,,,
1402,1402,9829,True Meds Delivery Incorporated,CA,North Park,32.755416,-117.14068,medical,,4.0,890,92116,https://weedmaps.com/deliveries/true-meds,delivery,1619 332 9597,,,,,,,,
1403,1403,13316,Hello Cannabis,CA,Ocean Beach,32.722566,-117.230953,medical,,4.0,273,92107,https://weedmaps.com/deliveries/a-1-deliveries-2-5,delivery,619-493-5178,,,,,,,,
1404,1404,23059,Hello Cannabis,CA,Imperial beach,32.58381,-117.056499,medical,,4.0,316,92154,https://weedmaps.com/deliveries/luckys-health-group-3,delivery,619-493-5178,,,,,,,,
1410,1410,45479,Chula Vista Collective,CA,Chula Vista,32.607566,-117.06648700000001,medical,1283 3rd Ave,4.0,633,91911,https://weedmaps.com/dispensaries/chula-vista-collective-3,storefront,619-930-4264,,,,,,,,
1411,1411,13313,Hello Cannabis,CA,Hillcrest,32.746801,-117.16772399999999,medical,,4.0,445,92103,https://weedmaps.com/deliveries/a-1-deliveries-2-2,delivery,619-402-8244,,,,,,,,
1412,1412,15674,Hello Cannabis,CA,North Park,32.748499,-117.126028,medical,,4.0,668,92104,https://weedmaps.com/deliveries/luckys-health-group-delivery-2,delivery,619-493-5178,,,,,,,,
1413,1413,9833,True Meds Delivery Incorporated,CA,Ocean Beach,32.741312,-117.225893,medical,,4.0,395,92107,https://weedmaps.com/deliveries/true-meds-delivery-2-7,delivery,6195043216,,,,,,,,
1414,1414,13874,Hello Cannabis,CA,Gaslamp District,32.709367,-117.16103600000001,medical,,4.0,235,92101,https://weedmaps.com/deliveries/a-1-deliveries-2-7,delivery,(619) 486-7420,,,,,,,,
1415,1415,17853,True Meds Delivery Incorporated,CA,Chula Vista,32.630931,-117.089424,medical,,4.0,248,91910,https://weedmaps.com/deliveries/true-meds-delivery-incorporated,delivery,619-332-9597,,,,,,,,
1416,1416,41744,Happy Time Delivery,CA,Lemon Grove,32.736707,-117.014528,medical,,4.0,55,91977,https://weedmaps.com/deliveries/happy-times-4,delivery,(619) 402-2345,,,,,,,,
1417,1417,45001,Kiki's Delivery,CA,San Diego,32.579390000000004,-117.11379299999999,medical,,3.0,3,92121,https://weedmaps.com/deliveries/kiki-s-delivery-3,delivery,6198048994,,,,,,,,
1418,1418,57725,Green Circle Chula Vista 24hrs,CA,Chula Vista,32.611926000000004,-117.082925,medical,606 Crested Butte St,4.0,507,91911,https://weedmaps.com/dispensaries/green-circle-chula-vista-24hrs,storefront,1-619-622-1564,,,,,,,,
1420,1420,23833,Exclusive Budz,CA,Ocean Beach,32.737417,-117.23147900000001,medical,,4.0,219,92106,https://weedmaps.com/deliveries/exclusive-budz-7,delivery,858.226.2485,,,,,,,,
1421,1421,9830,True Meds Delivery Incorporated,CA,San Diego,32.711511,-117.148703,medical,,4.0,397,92101,https://weedmaps.com/deliveries/true-meds-delivery-2-4,delivery,1619 332 9597,,,,,,,,
1422,1422,41506,Speedy Weedy Delivery,CA,National City,32.676373999999996,-117.09800600000001,hybrid,,5.0,46,91950,https://weedmaps.com/deliveries/speedy-weedy-delivery-service-91950,delivery,619-333-3330,,INPROCESS,,,,INPROCESS,,
1423,1423,41510,Speedy Weedy Delivery,CA,Normal Heights,32.748471,-117.133849,hybrid,,5.0,25,92104,https://weedmaps.com/deliveries/speedy-weedy-san-diego-delivery-service,delivery,619-333-3335,,INPROCESS,,,,INPROCESS,,
1424,1424,34178,Exotic Meds,CA,La Mesa,32.763464,-117.06353899999999,medical,,4.0,126,92107,https://weedmaps.com/deliveries/exotic-meds-7,delivery,6196108587 - 6196947884,,,,,,,,
1425,1425,26174,Dank in the Box,CA,Imperial Beach,32.579608,-117.136928,medical,,4.0,75,91932,https://weedmaps.com/deliveries/dank-in-the-box-10,delivery,619-635-5454,,,,,,,,
1426,1426,41508,Speedy Weedy Delivery,CA,Lemon Grove,32.742559,-117.03936399999999,hybrid,,4.0,36,91945,https://weedmaps.com/deliveries/speedy-weedy-delivery-san-diego,delivery,619-333-3335,,INPROCESS,,,,INPROCESS,,
1427,1427,60207,Chula Vista Best Meds,CA,Chula Vista,32.595227,-117.061651,medical,3328 Main St.,4.0,107,91911,https://weedmaps.com/dispensaries/chula-vista-best-meds,storefront,(619) 504-3710,,,,,,,,
1428,1428,11629,A Healing Approach,CA,Chula Vista,32.62142,-116.99274199999999,medical,,4.0,192,91915,https://weedmaps.com/deliveries/a-healing-approach,delivery,1 (619) 632-7115,,,,,,,,
1430,1430,15884,WEEDRIVE,CA,Imperial Beach,32.580655,-117.13156000000001,medical,,4.0,118,91932,https://weedmaps.com/deliveries/weedrive,delivery,(619) 569-7512,,,,,,,,
1431,1431,42347,Speedy Weedy Delivery,CA,San Diego,32.712581,-117.16016499999999,hybrid,,4.0,47,92101,https://weedmaps.com/deliveries/speedy-weedy-delivery-92101,delivery,619-333-3335,,INPROCESS,,,,INPROCESS,,
1432,1432,43588,Buzzed Bunny,CA,Lemon Grove,32.752016999999995,-117.010127,medical,,4.0,55,92121,https://weedmaps.com/deliveries/buzzed-bunny-4,delivery,619-900-3355,,,,,,,,
1433,1433,42346,Speedy Weedy Delivery,CA,Ocean Beach,32.759291,-117.203897,hybrid,,5.0,7,92110,https://weedmaps.com/deliveries/speedy-weedy-delivery-cannabis-1,delivery,619-333-3335,,INPROCESS0068,,,,INPROCESS0067,,
1436,1436,60326,Chula's Best Dispensary,CA,Chula Vista,32.617963,-117.023707,medical,750 Medical center ct suite 4,4.0,187,91911,https://weedmaps.com/dispensaries/chula-s-best-dispensary,storefront,(619) 383-4456,,,,,,,,
1438,1438,15908,WEEDRIVE,CA,Gaslamp,32.708457,-117.15572,medical,,4.0,86,92101,https://weedmaps.com/deliveries/weedrive-15,delivery,(619) 402-2849,,,,,,,,
1439,1439,3442,Pakalolo Sunshine,CA,North Park,32.748404,-117.143759,medical,,4.0,98,92104,https://weedmaps.com/deliveries/pakalolo-sunshine-company-2,delivery,619-980-2597,,,,,,,,
1440,1440,42676,Magic Flower Delivery - Imperial Beach,CA,San Diego,32.583632,-117.108172,medical,,5.0,20,91932,https://weedmaps.com/deliveries/magic-flower-delivery-imperial-beach,delivery,(619) 538-7375,,,,,,,,
1442,1442,31894,Dank in the Box,California,Chula Vista,32.627028,-117.077124,medical,,4.0,37,91910,https://weedmaps.com/deliveries/dank-in-the-box-chula-vista,delivery,619-635-5454,,,,,,,,
1443,1443,44518,Green Lady 24 Hours,CA,Chula Vista,32.608901,-117.066901,medical,1249 3rd ave,4.0,3458,91911,https://weedmaps.com/dispensaries/green-lady,storefront,619 855 0753,,,,,,,,
1444,1444,25584,High Desert Healing,AZ,Lake Havasu City,34.493992,-114.35073700000001,medical,1691 Industrial Blvd,4.0,217,86403,https://weedmaps.com/dispensaries/high-desert-healing,storefront,928-453-9333,,,,,,,,
1445,1445,46720,Farm Fresh Medical Marijuana Dispensary,AZ,Lake Havasu City,34.498545,-114.34728500000001,medical,790 N Lake Havasu Ave,4.0,161,86403,https://weedmaps.com/dispensaries/farm-fresh-medical-marijuana-dispensary,storefront,(928) 733-6339,,,,,,,,
1446,1446,51803,Costa Mesa Holy Grail,CA,Costa Mesa,33.649601000000004,-117.909843,medical,2136 Newport Blvd,4.0,2443,92627,https://weedmaps.com/dispensaries/church-of-newport,storefront,714-567-1490,,,,,,,,
1447,1447,56867,GTR- Green Tree Remedy ONAC -Fullerton,CA,Fullerton,33.864659,-117.92469399999999,medical,611 South Harbor,4.0,1850,92832,https://weedmaps.com/dispensaries/gtr-onac-fullerton,storefront,7148240348,,,,,,,,
1448,1448,55089,Anaheim Greens,CA,Anaheim,33.817443,-117.98543500000001,medical,2818 West Ball Rd,4.0,2001,92804,https://weedmaps.com/dispensaries/ball-25-cap,storefront,7142309164,,,,,,,,
1451,1451,58614,Newport Beach Church,CA,Newport,33.624896,-117.92778500000001,medical,333 Old Newport Blvd.,4.0,266,92663,https://weedmaps.com/dispensaries/newport-beach-church,storefront,714-868-1575,,,,,,,,
1452,1452,61005,G-Spot 25 Cap Collective,CA,Compton,33.896370000000005,-118.195105,medical,4311 E Compton Blvd,4.0,118,90221,https://weedmaps.com/dispensaries/g-spot-25-cap-collective-2,storefront,3239556383,,,,,,,,
1453,1453,58626,Alpha Meds,CA,Lake Elsinore,33.665022,-117.328434,medical,Call for Address,4.0,372,92530,https://weedmaps.com/dispensaries/alpha-meds,storefront,(951) 417-9941,,,,,,,,
1456,1456,59649,Sacrament Of Faith - Lake Forest,Ca,Lake Forest,33.660162,-117.697069,medical,27 Spectrum Pointe Suite 305,4.0,294,92630,https://weedmaps.com/dispensaries/sacrament-of-faith,storefront,(949) 434-9058,,,,,,,,
1457,1457,59705,Corona's Best Buds,CA,Corona,33.876645,-117.52418,medical,13659 Magnolia Ave,4.0,105,92879,https://weedmaps.com/dispensaries/corona-best-buds,storefront,951-451-0083,,,,,,,,
1458,1458,33715,WeedBell Delivery - Riverside,California,Riverside,33.965241,-117.388848,medical,,4.0,2037,92506,https://weedmaps.com/deliveries/weedbell-4,delivery,(909)774-6132,,,,,,,,
1459,1459,978,"Private Label Organics - ALISO VIEJO, LAGUNA NIGUEL, LAGUNA HILLS Marijuana Delivery Service",CA,Laguna Niguel,33.550598,-117.69711399999998,medical,,4.0,183,92677,https://weedmaps.com/deliveries/private-label-organics,delivery,949-220-3245,,,,,,,,
1460,1460,39671,Hello Cannabis,CA,Corona,33.876913,-117.593874,medical,,4.0,538,92882,https://weedmaps.com/deliveries/luckys-health-group-corona,delivery,951-434-5708,,,,,,,,
1461,1461,1630,OC Compassionate Care - Costa Mesa,CA,Costa Mesa,33.660041,-117.89995400000001,medical,,4.0,99,92627,https://weedmaps.com/deliveries/oc-compassionate-care-costa-mesa,delivery,949-751-9747,,,,,,,,
1462,1462,34073,Green Tree Remedy,CA,Long Beach,33.822174,-118.184875,medical,,4.0,329,90802,https://weedmaps.com/deliveries/green-tree-remedy-2,delivery,2132760000,,,,,,,,
1463,1463,45594,Supreme Delivery,CA,La Habra,33.911924,-117.932422,medical,,5.0,62,90631,https://weedmaps.com/deliveries/supreme-delivery-3,delivery,657-230-3126,,,,,,,,
1464,1464,8153,KUSHAGRAM,CA,Irvine,33.682873,-117.81961499999998,medical,,4.0,482,92606,https://weedmaps.com/deliveries/kushagram,delivery,949-750-2003,,,,,,,,
1467,1467,3441,Organix Delivery - Mission Viejo,CA,Mission Viejo,33.557921,-117.664093,hybrid,,4.0,328,92692,https://weedmaps.com/deliveries/organix-delivery-mission-viejo,delivery,714-631-0425 ,,A910170000087,,,,,,
1469,1469,40730,EZY Delivery,CA,Lake Elisnore,33.659433,-117.35238799999999,medical,,4.0,277,92551,https://weedmaps.com/deliveries/ezy-delivery-4,delivery,9512381882,,,,,,,,
1470,1470,9455,KUSHAGRAM,CA,Anaheim,33.825282,-117.9415,medical,,4.0,278,92802,https://weedmaps.com/deliveries/kushagram-2-4,delivery,949-750-2002,,,,,,,,
1471,1471,10778,KUSHAGRAM,CA,Huntington Beach,33.737328000000005,-118.00691200000001,medical,,4.0,337,92647,https://weedmaps.com/deliveries/kushagram-fountain-valley,delivery,949-750-2003,,,,,,,,
1472,1472,12416,KUSHAGRAM - WESTMINSTER,CA,Westminster,33.766490000000005,-117.998502,medical,,4.0,162,92683,https://weedmaps.com/deliveries/kushagram-westminster,delivery,949-750-2003,,,,,,,,
1473,1473,8155,KUSHAGRAM,CA,Garden Grove,33.80308,-117.9588,medical,,4.0,263,92843,https://weedmaps.com/deliveries/kushagram-costa-mesa,delivery,949-750-2002,,,,,,,,
1474,1474,44122,Peoples Grower - Fullerton,CA,Fullerton,33.883571999999994,-117.877582,hybrid,,5.0,30,92831,https://weedmaps.com/deliveries/peoples-grower-fullerton,delivery,951-200-2088,,,,,,,,
1475,1475,10669,KUSHAGRAM,CA,Orange,33.801747,-117.855255,medical,,4.0,241,92866,https://weedmaps.com/deliveries/kushagram-orange,delivery,949-750-2002,,,,,,,,
1476,1476,2279,Nug Runner - Cerritos,California,Los Alamitos,33.822917,-118.058982,hybrid,,4.0,126,92701,https://weedmaps.com/deliveries/elite-420,delivery,562-714-1002,,,,,,,,
1477,1477,32272,ALMIGHTY MEDS,CA,South Gate,33.951961,-118.183191,medical,,4.0,87,90280,https://weedmaps.com/deliveries/almighty-meds-south-gate,delivery,562-480-7677,,,,,,,,
1478,1478,16587,KUSHAGRAM,CA,San Clemente,33.418344,-117.606692,medical,,4.0,99,92672,https://weedmaps.com/deliveries/kushagram-san-clemente-beach,delivery,949.750.2001,,,,,,,,
1479,1479,24254,SKY HIGH HOLISTIC DELIVERY,CA,Santa Ana,33.737359999999995,-117.844936,medical,,4.0,115,92705,https://weedmaps.com/deliveries/sky-high-holistic-delivery-8,delivery,(714) 230-5075,,,,,,,,
1480,1480,16242,KUSHAGRAM,CA,Dana Point,33.489371999999996,-117.70583400000001,medical,,4.0,91,92629,https://weedmaps.com/deliveries/kushagram-dana-point,delivery,949.750.2001,,,,,,,,
1481,1481,18152,KUSHAGRAM,CA,Long Beach,33.77819,-118.111446,medical,,4.0,183,90815,https://weedmaps.com/deliveries/kushagram-csulb,delivery,3237391134,,,,,,,,
1482,1482,18148,KUSHAGRAM - Placentia,CA,Placentia,33.885125,-117.86291899999999,medical,,4.0,60,92870,https://weedmaps.com/deliveries/kushagram-placentia,delivery,949-750-2002,,,,,,,,
1483,1483,21524,KUSHAGRAM,CA,Long Beach,33.774151,-118.184471,medical,,4.0,140,90802,https://weedmaps.com/deliveries/kushagram-lb,delivery,3237391134,,,,,,,,
1484,1484,6494,High Standards,CA,Rancho Santa Margarita,33.632577000000005,-117.625575,medical,,4.0,29,92688,https://weedmaps.com/deliveries/high-standards-2-6,delivery,949-426-1714,,,,,,,,
1485,1485,21533,KUSHAGRAM,CA,Norwalk,33.902198,-118.084792,medical,,4.0,70,90650,https://weedmaps.com/deliveries/kushagram-norwalk,delivery,3237391134,,,,,,,,
1486,1486,21531,KUSHAGRAM,CA,Lakewood,33.833856,-118.125166,medical,,4.0,106,90713,https://weedmaps.com/deliveries/kushagram-lakewood,delivery,3237391134,,,,,,,,
1487,1487,47518,CMC - COSTA MESA CHURCH OF MIEN TAO,CA,Costa Mesa,33.647092,-117.919756,medical,2001 Harbor Blvd Suite #101,4.0,3629,92627,https://weedmaps.com/dispensaries/cmc-costa-mesa-caregivers,storefront,(714) 402-6196,,,,,,,,
1488,1488,59686,Compton 25 Cap,CA,Compton,33.896269000000004,-118.189163,medical,4827 E Compton Blvd,4.0,343,90221,https://weedmaps.com/dispensaries/compton-25-cap-1,storefront,(424) 646-0210,,,,,,,,
1489,1489,58218,WOW 25 CAP,CA,Wilmington,33.782501,-118.233304,medical,830 Sampson Ave,4.0,317,90744,https://weedmaps.com/dispensaries/worshipofwilmington,storefront,4247446013,,,,,,,,
1490,1490,60730,Fullerton Church of Healing,California,Fullerton,33.864777000000004,-117.90959,medical,1112 E Ash Ave,4.0,57,92831,https://weedmaps.com/dispensaries/fullerton-church-of-healing,storefront,714-495-7451,,,,,,,,
1491,1491,13325,Peoples Grower - Riverside,CA,Riverside,33.890244,-117.47049399999999,hybrid,,4.0,506,92503,https://weedmaps.com/deliveries/the-peoples-grower,delivery,951-200-2088,,,,,,,,
1492,1492,4706,Coastline Caregivers Collective,CA,Long Beach,33.759167,-118.13603300000001,medical,,4.0,268,90803,https://weedmaps.com/deliveries/coastline-caregivers-collective,delivery,(562) 326-7834 ,,,,,,,,
1493,1493,13921,Peoples Grower - Corona,CA,Corona,33.875704,-117.61605800000001,hybrid,,4.0,346,92881,https://weedmaps.com/deliveries/the-peoples-grower-2,delivery,951-200-2088,,,,,,,,
1496,1496,37301,Green Tree Remedy,Ca,Santa Fe Springs,33.935057,-118.08399399999999,medical,,4.0,235,90670,https://weedmaps.com/deliveries/green-tree-remedy-santa-fe-springs,delivery,213-276-0000,,,,,,,,
1497,1497,11278,KUSHAGRAM,CA,Lake Forest,33.627128000000006,-117.70151899999999,medical,,4.0,332,92630,https://weedmaps.com/deliveries/kushagram-lake-forest,delivery,949-750-2001,,,,,,,,
