id,name,state,city_x,latitude,longitude,license_type,address,rating,reviews_count,zip_code_x,web_url,retailer_services,phone_x,email_x,website_x,adult_use_cultivation,adult_use_nonstorefront,adult_use_retail,distributor,medical_cultivation,medical_nonstorefront,medical_retail,microbusiness,date_scraped,License Number,License Type,Business Owner,Business Contact Information,Business Structure,Premise Address,Status,Issue Date,Expiration Date,Activities,Adult-Use/Medicinal,zip_code_y,city_y,email_y,website_y,company_name,phone_y,License_no_dash
42764,CannaBeast,CA,Sacramento,38.53235,-121.42756899999999,hybrid,,4.888888888888889,9,95817,https://weedmaps.com/deliveries/cannabeast-13,delivery,(916) 800-7873,cannabeast18@gmail.com,cannabeast.co,,C9180000004TEMP,,,,C9180000004TEMP,,,2019-03,C9180000004TEMP,Cannabis - Retailer Nonstorefront Temporary License,Sean Doherty,"ELDER CREEK, LLC : Email- sdoherty@wildhorseconsulting.net : Phone- 9167128424 : Website- 14248 State Highway 160",Limited Liability Company,"SACRAMENTO, CA 958281820 County: SACRAMENTO ",Active,07/08/2019,06/13/2018,N/A for this license type,BOTH,95828,sacramento,sdoherty@wildhorseconsulting.net,14248 state highway 160,"elder creek, llc",9167128424.0,C9180000004TEMP
42763,CannaBeast,CA,Elk Grove,38.408975,-121.38453,hybrid,,5.0,27,95624,https://weedmaps.com/deliveries/cannabeast-11,delivery,(916) 800-7873,cannabeast18@gmail.com,cannabeast.co,,C9180000004TEMP,,,,C9180000004TEMP,,,2019-03,C9180000004TEMP,Cannabis - Retailer Nonstorefront Temporary License,Sean Doherty,"ELDER CREEK, LLC : Email- sdoherty@wildhorseconsulting.net : Phone- 9167128424 : Website- 14248 State Highway 160",Limited Liability Company,"SACRAMENTO, CA 958281820 County: SACRAMENTO ",Active,07/08/2019,06/13/2018,N/A for this license type,BOTH,95828,sacramento,sdoherty@wildhorseconsulting.net,14248 state highway 160,"elder creek, llc",9167128424.0,C9180000004TEMP
40490,I Heart Canna - Galt,CA,Galt,38.272259000000005,-121.29808500000001,medical,,3.4,5,95624,https://weedmaps.com/deliveries/i-heart-canna-galt,delivery, 1 (844) 882-2662,iheartcannastockton@gmail.com,iheartcanna.club/stockton-menu/,,C9180000004TEMP,,,,C9180000004TEMP,,,2019-03,C9180000004TEMP,Cannabis - Retailer Nonstorefront Temporary License,Sean Doherty,"ELDER CREEK, LLC : Email- sdoherty@wildhorseconsulting.net : Phone- 9167128424 : Website- 14248 State Highway 160",Limited Liability Company,"SACRAMENTO, CA 958281820 County: SACRAMENTO ",Active,07/08/2019,06/13/2018,N/A for this license type,BOTH,95828,sacramento,sdoherty@wildhorseconsulting.net,14248 state highway 160,"elder creek, llc",9167128424.0,C9180000004TEMP
42762,CannaBeast,CA,Folsom,38.656394,-121.168655,hybrid,,4.9777777777777805,9,95630,https://weedmaps.com/deliveries/cannabeast-12,delivery,(916) 800-7873,cannabeast18@gmail.com,,,C9180000004TEMP,,,,C9180000004TEMP,,,2019-03,C9180000004TEMP,Cannabis - Retailer Nonstorefront Temporary License,Sean Doherty,"ELDER CREEK, LLC : Email- sdoherty@wildhorseconsulting.net : Phone- 9167128424 : Website- 14248 State Highway 160",Limited Liability Company,"SACRAMENTO, CA 958281820 County: SACRAMENTO ",Active,07/08/2019,06/13/2018,N/A for this license type,BOTH,95828,sacramento,sdoherty@wildhorseconsulting.net,14248 state highway 160,"elder creek, llc",9167128424.0,C9180000004TEMP
17273,Sticky Trees - Recreational and Medical,CA,Meridian,39.141908,-121.72615,hybrid,,4.322115384615381,208,95957,https://weedmaps.com/deliveries/sticky-trees,delivery,530-441-7500,Sticky.Trees.530@gmail.com,,,C9180000152TEMP,,,,C9180000152TEMP,,,2019-03,C9180000152TEMP,Cannabis - Retailer Nonstorefront Temporary License,KODI PINE,STICKY TREES : Email- STICKY.TREES.530@GMAIL.COM : Phone- 5304417500 ,Corporation,"COLUSA, CA 959323285 County: COLUSA ",Active,07/18/2019,12/20/2018,N/A for this license type,BOTH,95932,colusa,sticky.trees.530@gmail.com,,sticky trees,5304417500.0,C9180000152TEMP
30516,Tree Frog Botanicals,CA,Fairfield,38.265582,-122.049981,hybrid,,4.8114285714285705,70,94533,https://weedmaps.com/deliveries/low-cost-zees-2,delivery,(707) 718-3407,LowCostZees@gmail.com,,,C9180000083TEMP,,,,C9180000083TEMP,,,2019-03,C9180000083TEMP,Cannabis - Retailer Nonstorefront Temporary License,Mark Richard,TREE FROG BOTANICALS : Email- mark@treefrogbotanicals.com : Phone- 7073724959 : Website- treefrogbotanicals.com,Limited Liability Company,"SACRAMENTO, CA 958281805 County: SACRAMENTO",Active,09/26/2019,11/30/2018,N/A for this license type,BOTH,95828,sacramento,mark@treefrogbotanicals.com,treefrogbotanicals.com,tree frog botanicals,7073724959.0,C9180000083TEMP
32238,Tree Frog Botanicals,CA,Sacramento,38.63453,-121.47603799999999,hybrid,,5.0,5,95834,https://weedmaps.com/deliveries/low-cost-zees-4,delivery,(916) 207-9610,LowCostZees@gmail.com,,,C9180000083TEMP,,,,C9180000083TEMP,,,2019-03,C9180000083TEMP,Cannabis - Retailer Nonstorefront Temporary License,Mark Richard,TREE FROG BOTANICALS : Email- mark@treefrogbotanicals.com : Phone- 7073724959 : Website- treefrogbotanicals.com,Limited Liability Company,"SACRAMENTO, CA 958281805 County: SACRAMENTO",Active,09/26/2019,11/30/2018,N/A for this license type,BOTH,95828,sacramento,mark@treefrogbotanicals.com,treefrogbotanicals.com,tree frog botanicals,7073724959.0,C9180000083TEMP
46995,Tree Frog Botanicals,CA,Elk Grove,38.4088,-121.3716,hybrid,,5.0,10,99999,https://weedmaps.com/deliveries/tree-frog-botanicals-7,delivery,(916) 926-2722 ,LowCostZees@gmail.com,,,C9180000083TEMP,,,,C9180000083TEMP,,,2019-03,C9180000083TEMP,Cannabis - Retailer Nonstorefront Temporary License,Mark Richard,TREE FROG BOTANICALS : Email- mark@treefrogbotanicals.com : Phone- 7073724959 : Website- treefrogbotanicals.com,Limited Liability Company,"SACRAMENTO, CA 958281805 County: SACRAMENTO",Active,09/26/2019,11/30/2018,N/A for this license type,BOTH,95828,sacramento,mark@treefrogbotanicals.com,treefrogbotanicals.com,tree frog botanicals,7073724959.0,C9180000083TEMP
35546,Tree Frog Botanicals,CA,Antioch,37.993701,-121.81006799999999,hybrid,,5.0,8,94509,https://weedmaps.com/deliveries/low-cost-zees-5,delivery,(925) 503-7737,LowCostZees@gmail.com,,,C9180000083TEMP,,,,C9180000083TEMP,,,2019-03,C9180000083TEMP,Cannabis - Retailer Nonstorefront Temporary License,Mark Richard,TREE FROG BOTANICALS : Email- mark@treefrogbotanicals.com : Phone- 7073724959 : Website- treefrogbotanicals.com,Limited Liability Company,"SACRAMENTO, CA 958281805 County: SACRAMENTO",Active,09/26/2019,11/30/2018,N/A for this license type,BOTH,95828,sacramento,mark@treefrogbotanicals.com,treefrogbotanicals.com,tree frog botanicals,7073724959.0,C9180000083TEMP
23387,Canna-Couriers,CA,Davis,38.540944,-121.75299299999999,medical,,4.95,12,95616,https://weedmaps.com/deliveries/canna-couriers-citrus-heights,delivery,916-579-4002,order@cannacouriersdelivery.com,cannacouriersdelivery.com,,C9180000016TEMP,,,,C9180000016TEMP,,,2019-03,C9180000016TEMP,Cannabis - Retailer Nonstorefront Temporary License,Sean Cavanaugh,CANNA-COURIERS LLC : Email- cannacouriers916@gmail.com : Phone- 9165794002 : Website- cannacouriersdelivery.com,Limited Liability Company,"SACRAMENTO, CA 95811 County: SACRAMENTO",Active,07/30/2019,07/05/2018,N/A for this license type,BOTH,95811,sacramento,cannacouriers916@gmail.com,cannacouriersdelivery.com,canna-couriers llc,9165794002.0,C9180000016TEMP
20760,Canna-Couriers,CA,Sacramento,38.588833,-121.414896,hybrid,,4.9945945945945995,74,95864,https://weedmaps.com/deliveries/canna-couriers,delivery,916-579-4002,order@cannacouriersdelivery.com,cannacouriersdelivery.com,,C9180000016TEMP,,,,C9180000016TEMP,,,2019-03,C9180000016TEMP,Cannabis - Retailer Nonstorefront Temporary License,Sean Cavanaugh,CANNA-COURIERS LLC : Email- cannacouriers916@gmail.com : Phone- 9165794002 : Website- cannacouriersdelivery.com,Limited Liability Company,"SACRAMENTO, CA 95811 County: SACRAMENTO",Active,07/30/2019,07/05/2018,N/A for this license type,BOTH,95811,sacramento,cannacouriers916@gmail.com,cannacouriersdelivery.com,canna-couriers llc,9165794002.0,C9180000016TEMP
45288,Green Life Davis,CA,Davis,38.55046,-121.758255,hybrid,,4.142857142857141,7,95616,https://weedmaps.com/deliveries/green-life-davis,delivery,530-802-0072,orders@gldelivery.com,gldelivery.com,,C9180000110TEMP,,,,C9180000110TEMP,,,2019-03,C9180000110TEMP,Cannabis - Retailer Nonstorefront Temporary License,Omar Ochoa,GLD DELIVERY INC  : Green Life Davis : Email- greenlifedavis@gmail.com : Phone- 6235703746 : Website- greenlifedavis.com,Corporation,"DAVIS, CA 956184902 County: YOLO ",Active,07/08/2019,12/10/2018,N/A for this license type,BOTH,95618,davis,greenlifedavis@gmail.com,greenlifedavis.com,gld delivery inc,6235703746.0,C9180000110TEMP
42110,People's Kush,CA,Davis,38.541376,-121.74401,hybrid,,5.0,10,95616,https://weedmaps.com/deliveries/people-s-kush,delivery,(530) 302-5661,info@peopleskush.org,peopleskush.org,,C9180000035TEMP,,,,C9180000035TEMP,,,2019-03,C9180000035TEMP,Cannabis - Retailer Nonstorefront Temporary License,Ishar Dhaliwal,DAVIS PEOPLE'S HARVEST  : The People's Kush : Email- info@peopleskush.org : Phone- 5303025661 ,,"DAVIS, CA 956184501 County: YOLO ",Active,07/02/2019,09/05/2018,N/A for this license type,BOTH,95618,davis,info@peopleskush.org,,davis people's harvest,5303025661.0,C9180000035TEMP
15070,STC Alternative Healing,CA,Sacramento,38.570731,-121.48544299999999,hybrid,,4.9125,32,95826,https://weedmaps.com/deliveries/stc-alternative-healing,delivery,916-661-1542,info@stcalternativehealing.com,www.stcalternativehealing.com,,C9180000020TEMP,,,,C9180000020TEMP,,,2019-03,C9180000020TEMP,Cannabis - Retailer Nonstorefront Temporary License,Teri Apple,HOWLIND HOLDINGS LLC  : STC Alternative Healing : Email- Teri@stcalternativehealing.com : Phone- 4083244630 : Website- stcalternativehealing.com,Limited Liability Company,"SACRAMENTO, CA 958264319 County: SACRAMENTO",Active,08/13/2019,07/19/2018,N/A for this license type,BOTH,95826,sacramento,teri@stcalternativehealing.com,stcalternativehealing.com,howlind holdings llc,4083244630.0,C9180000020TEMP
26824,STC Alternative Healing,CA,Arden-Arcade,38.595843,-121.38303400000001,hybrid,,5.0,8,95864,https://weedmaps.com/deliveries/stc-alternative-healing-3,delivery,916-661-1542,info@stcalternativehealing.com,www.stcalternativehealing.com,,C9180000020TEMP,,,,C9180000020TEMP,,,2019-03,C9180000020TEMP,Cannabis - Retailer Nonstorefront Temporary License,Teri Apple,HOWLIND HOLDINGS LLC  : STC Alternative Healing : Email- Teri@stcalternativehealing.com : Phone- 4083244630 : Website- stcalternativehealing.com,Limited Liability Company,"SACRAMENTO, CA 958264319 County: SACRAMENTO",Active,08/13/2019,07/19/2018,N/A for this license type,BOTH,95826,sacramento,teri@stcalternativehealing.com,stcalternativehealing.com,howlind holdings llc,4083244630.0,C9180000020TEMP
26632,STC Alternative Healing,CA,Sacramento,38.531786,-121.44576200000002,hybrid,,4.9777777777777805,18,95820,https://weedmaps.com/deliveries/stc-alternative-healing-2,delivery,916-661-1542,info@stcalternativehealing.com,www.stcalternativehealing.com,,C9180000020TEMP,,,,C9180000020TEMP,,,2019-03,C9180000020TEMP,Cannabis - Retailer Nonstorefront Temporary License,Teri Apple,HOWLIND HOLDINGS LLC  : STC Alternative Healing : Email- Teri@stcalternativehealing.com : Phone- 4083244630 : Website- stcalternativehealing.com,Limited Liability Company,"SACRAMENTO, CA 958264319 County: SACRAMENTO",Active,08/13/2019,07/19/2018,N/A for this license type,BOTH,95826,sacramento,teri@stcalternativehealing.com,stcalternativehealing.com,howlind holdings llc,4083244630.0,C9180000020TEMP
44317,RISE AND GRIND,CA,Sacramento,38.572776,-121.465251,hybrid,,4.0,16,95816,https://weedmaps.com/deliveries/rise-and-grind,delivery,916-318-9931,riseandgrinddelivery@gmail.com,,,C9180000044TEMP,,,,C9180000044TEMP,,,2019-03,C9180000044TEMP,Cannabis - Retailer Nonstorefront Temporary License,marcella moreno,SENIORS SEEKING CANNABIS  : seniors seeking cannabis : Email- seniorsseekingcannabis@gmail.com : Phone- 9169126317 : Website- seniorseekingcannabis.com,Limited Liability Company,"SACRAMENTO, CA 958242305 County: SACRAMENTO ",Active,08/01/2019,10/05/2018,N/A for this license type,BOTH,95824,sacramento,seniorsseekingcannabis@gmail.com,seniorseekingcannabis.com,seniors seeking cannabis,9169126317.0,C9180000044TEMP
40469,Humble Root,CA,Citrus Heights,38.66426,-121.272071,hybrid,,4.58823529411765,17,95610,https://weedmaps.com/deliveries/humble-root-11,delivery,9167935182,orders@humbleroot.com,www.humbleroot.com,,A9180000082TEMP,,,,A9180000082TEMP,,,2019-03,A9180000082TEMP,Cannabis - Retailer Nonstorefront Temporary License,Javier Hernandez,TOO INFINITY MANAGEMENT  : Humble Root : Email- info@humbleroot.com : Phone- 9164791184 : Website- www.humbleroot.com,Limited Liability Company,"SACRAMENTO, CA 95838 County: SACRAMENTO ",Active,07/23/2019,03/30/2018,N/A for this license type,BOTH,95838,sacramento,info@humbleroot.com,www.humbleroot.com,too infinity management,9164791184.0,A9180000082TEMP
40467,Humble Root,CA,Carmichael,38.595347,-121.29808200000001,hybrid,,4.29411764705882,17,95670,https://weedmaps.com/deliveries/humble-root-9,delivery,9167935182,orders@humbleroot.com,www.humbleroot.com,,A9180000082TEMP,,,,A9180000082TEMP,,,2019-03,A9180000082TEMP,Cannabis - Retailer Nonstorefront Temporary License,Javier Hernandez,TOO INFINITY MANAGEMENT  : Humble Root : Email- info@humbleroot.com : Phone- 9164791184 : Website- www.humbleroot.com,Limited Liability Company,"SACRAMENTO, CA 95838 County: SACRAMENTO ",Active,07/23/2019,03/30/2018,N/A for this license type,BOTH,95838,sacramento,info@humbleroot.com,www.humbleroot.com,too infinity management,9164791184.0,A9180000082TEMP
9403,Ca Collective Choice,CA,Auburn,38.878972,-121.125766,hybrid,,4.90717703349282,209,95603,https://weedmaps.com/deliveries/ca-collective-choice,delivery,916-584-5964,support@cacollectivechoice.com,www.cacollectivechoice.com,,C9180000116TEMP,,,,C9180000116TEMP,,,2019-03,C9180000116TEMP,Cannabis - Retailer Nonstorefront Temporary License,Balbinder Uppal,Sacred Oak : Email- bobby@clearhorizonmg.com : Phone- 9166777825 ,Corporation,"SACRAMENTO, CA 958151808 County: SACRAMENTO ",Active,07/09/2019,12/11/2018,N/A for this license type,BOTH,95815,sacramento,bobby@clearhorizonmg.com,,sacred oak,9166777825.0,C9180000116TEMP
12370,Ca Collective Choice,CA,Rocklin,38.788376,-121.237729,hybrid,,4.875172413793099,290,95677,https://weedmaps.com/deliveries/ca-collective-choice-2-2,delivery,916-584-5964,cacollectivechoice@gmail.com,www.cacollectivechoice.com,,C9180000116TEMP,,,,C9180000116TEMP,,,2019-03,C9180000116TEMP,Cannabis - Retailer Nonstorefront Temporary License,Balbinder Uppal,Sacred Oak : Email- bobby@clearhorizonmg.com : Phone- 9166777825 ,Corporation,"SACRAMENTO, CA 958151808 County: SACRAMENTO ",Active,07/09/2019,12/11/2018,N/A for this license type,BOTH,95815,sacramento,bobby@clearhorizonmg.com,,sacred oak,9166777825.0,C9180000116TEMP
6189,Riverside Wellness Collective,CA,Guerneville,38.514037,-122.98238400000001,medical,15025 River Rd,4.76062992125984,127,95446,https://weedmaps.com/dispensaries/riverside,storefront,707-869-8008,RiversideWellness@gmail.com,riversidewellness.net/,,,,,,,M10180000224TEMP,,2019-03,M10180000224TEMP,Cannabis - Retailer Temporary License,Christopher Coogan,"RIVERSIDE WELLNESS, INC : Phone- 7078698008 ",Corporation,"15025 RIVER RD GUERNEVILLE, CA 95446 County: SONOMA",Active,08/17/2019,01/24/2018,N/A for this license type,Medicinal,15025,guerneville,,,"riverside wellness, inc",7078698008.0,M10180000224TEMP
7352,Mercy Wellness of Cotati,CA,Cotati,38.3326544,-122.71416709999998,hybrid,7950 Redwood Dr #8,4.45231689088191,669,94931,https://weedmaps.com/dispensaries/mercy-wellness,storefront,(707) 795-1600,info@mercywellness.com,www.mercywellness.com,,,A10170000052TEMP,C11180000133TEMP,,,A10170000052TEMP,,2019-03,A10170000052TEMP,Cannabis - Retailer Temporary License,Brandon Levine,Mercy Wellness of Cotati  : Mercy Wellness : Email- info@mercymmd.org : Phone- 7077951600 : Website- www.mercymmd.org,Corporation,"7950 REDWOOD DR COTATI, CA 94931 County: SONOMA ",Active,07/25/2019,01/01/2018,N/A for this license type,BOTH,94931,cotati,info@mercymmd.org,www.mercymmd.org,mercy wellness of cotati,7077951600.0,A10170000052TEMP
24046,Vallejo Holistic Health Center (VHHC),CA,Vallejo,38.109695,-122.25339299999999,hybrid,539 Tennessee St,4.24558587479936,623,94590,https://weedmaps.com/dispensaries/vallej-holistic-health-care,storefront,(707) 652-5018,vhhc420@gmail.com,www.vhhc420.org,,,A10180000341TEMP,,,,M10180000201TEMP,,2019-03,M10180000201TEMP,Cannabis - Retailer Temporary License,GREGORY SCHOEPP,V.H.H.C. LLC : Email- gregschoepp@aol.com : Phone- 4152980948 ,Limited Liability Company,"539 TENNESSEE ST VALLEJO, CA 94590 County: SOLANO ",Active,08/11/2019,01/18/2018,N/A for this license type,BOTH,94590,vallejo,gregschoepp@aol.com,,v.h.h.c. llc,4152980948.0,M10180000201TEMP
19065,Highway 29 Health Care,CA,Vallejo,38.125661,-122.25583799999998,hybrid,3737 Sonoma Blvd.,4.57225806451612,310,94589,https://weedmaps.com/dispensaries/highway-29-health-care,storefront,707-645-8303 ,LisaHighway29@gmail.com,www.highway29healthcare.com,,,A10180000284TEMP,,,,M10180000175TEMP,,2019-03,M10180000175TEMP,Cannabis - Retailer Temporary License,Jill Cordero,HIGHWAY 29 HEALTHCARE : Email- 3737highway29@gmail.com : Phone- 7076458303 ,Corporation,"3737 SONOMA BLVD VALLEJO, CA 94589 County: SOLANO ",Active,08/02/2019,01/09/2018,N/A for this license type,BOTH,94589,vallejo,3737highway29@gmail.com,,highway 29 healthcare,7076458303.0,M10180000175TEMP
33950,Life Enhancement Services,CA,Vallejo,38.138599,-122.252103,hybrid,1966 Broadway,4.634343434343441,198,94589,https://weedmaps.com/dispensaries/les,storefront,707-654-8842,dhcvallejo707@gmail.com,,,,M10170000108TEMP,,,,M10170000108TEMP,,2019-03,M10170000108TEMP,Cannabis - Retailer Temporary License,Hakeem Brown,LIFE ENHANCEMENT SERVICES : Phone- 7076548842 ,Corporation,"1966 BROADWAY ST VALLEJO, CA 94589 County: SOLANO ",Active,07/25/2019,01/01/2018,N/A for this license type,BOTH,94589,vallejo,,,life enhancement services,7076548842.0,M10170000108TEMP
4163,Better Health Group,CA,Vallejo,38.123774,-122.25560700000001,hybrid,3611 Sonoma blvd,4.21989528795812,191,94590,https://weedmaps.com/dispensaries/better-health-group-collective,storefront,707-643-3767,betterhealthgroup707@gmail.com,www.BHG420.com,,,A10180000287TEMP,,,,A10180000287TEMP,,2019-03,A10180000287TEMP,Cannabis - Retailer Temporary License,Ana Garcia,BETTER HEALTH GROUP  : better health group : Email- betterhealthgroup707@gmail.com : Phone- 7075018259 : Website- bhg420.com,Corporation,"3611 sonoma BLVD vallejo, CA 94590 County: SOLANO ",Active,06/25/2019,03/02/2018,N/A for this license type,BOTH,94590,vallejo,betterhealthgroup707@gmail.com,bhg420.com,better health group,7075018259.0,A10180000287TEMP
28085,HTP Group - Vallejo,CA,Vallejo,38.134242,-122.259736,medical,1408 Enterprise Street,4.67386759581881,287,94589,https://weedmaps.com/dispensaries/htp-group,storefront,HTP (707) 260-2626,htpintake@gmail.com,,,,A10180000172TEMP,,,,M10180000172TEMP,,2019-03,M10180000172TEMP,Cannabis - Retailer Temporary License,Richard Sereghy,HTP GROUP : Email- ernmanager707@gmail.com : Phone- 7074842465 ,Corporation,"4345 SONOMA BLVD VALLEJO, CA 94589 County: SOLANO ",Active,07/29/2019,01/05/2018,N/A for this license type,BOTH,94589,vallejo,ernmanager707@gmail.com,,htp group,7074842465.0,M10180000172TEMP
17356,Plantacea,CA,Vallejo,38.098621,-122.243385,hybrid,1 Benicia Road,4.64658823529411,425,94590,https://weedmaps.com/dispensaries/releaf-alternative-healing,storefront,707-980-7868,hello@plantacea.org,plantacea.org,,,A10180000289TEMP ,,,,M10180000206TEMP,,2019-03,M10180000206TEMP,Cannabis - Retailer Temporary License,Maurice Solis,RELEAF ALTERNATIVE COOPERATIVE INC  : reLeaf : Email- mauricesolis1111@gmail.com : Phone- 9167302196 : Website- releafalternative.org,Corporation,"1 BENICIA RD VALLEJO, CA 94590 County: SOLANO ",Active,08/12/2019,01/19/2018,N/A for this license type,BOTH,94590,vallejo,mauricesolis1111@gmail.com,releafalternative.org,releaf alternative cooperative inc,9167302196.0,M10180000206TEMP
46076,SONOMA MEDICINAL HERBS,CA,Santa Rosa,38.394026000000004,-122.71405,medical,3403 SANTA ROSA AVE,5.0,4,95407,https://weedmaps.com/dispensaries/sonoma-medicinal-herbs-santa-rosa,storefront,707-595-1823,info@sonomamedicinalherbs.com,,,,,,,,M10180000289TEMP,,2019-03,M10180000289TEMP,Cannabis - Retailer Temporary License,George Smith,"SMH RESOURCES, INC.  : Sonoma Medicinal Herbs Patient to Patient Collective : Email- ops@smhresourcesinc.com : Phone- 7075951823 : Website- sonomamedicinalherbs.com",Corporation,"3403 SANTA ROSA AVE SANTA ROSA, CA 95407 County: SONOMA ",Active,06/03/2019,02/08/2018,N/A for this license type,BOTH,95407,santa rosa,ops@smhresourcesinc.com,sonomamedicinalherbs.com,"smh resources, inc.",7075951823.0,M10180000289TEMP
